statenum,casenum,vnumber,pnumber,arrhr,arrmin,arrtime,atmcond,city,county,accdate,accday,acchr,accmin,accmon,arf1,arf2,arf3,acctime,caseyear,dayofweek,hosphr,hospmin,hosptime,fhevent,holiday,heavytruck,latitude,latdeg,latmin,latsec,lightcond,longitude,londeg,lonmin,lonsec,manncol,milepnt,nhs,nothr,notmin,nottime,numfatal,nmforms,vforms,rxing,reljuncinter,relrdwy,schlbus,spejur,trafid1,age,alcres,alctst,deathdate,dthday,dthhr,dthmin,dthmon,deathtime,dthyr,drugres1,drugres2,drugres3,drugtst1,drugtst2,drugtst3,hispanic,injury,methalc,methdrug,prf1,prf2,prf3,ptype,druginv,alcinvol,race,sex,lagtime
39,183,1,2,8,55,855,4,0,49,4092016,9,8,32,4,19,0,0,832,2016,7,9,14,914,23,0,0,39.87355833,39,52,24.81,1,-83.00225278,83,0,8.11,0,47,1,8,37,837,1,2,1,0,1,4,0,0,US-23,37,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,2,8,8,0,1,99999
39,206,1,1,1,47,147,10,1800,49,4082016,8,1,34,4,0,0,0,134,2016,6,88,88,8888,12,0,0,39.99359167,39,59,36.93,3,-83.1183,83,7,5.88,2,103,1,1,38,138,1,0,2,0,1,1,0,0,I-270,24,200,1,4082016,8,2,2,4,202,2016,600,605,996,1,1,3,7,4,9,8,0,0,0,1,0,0,1,2,28
39,206,2,1,1,47,147,10,1800,49,4082016,8,1,34,4,0,0,0,134,2016,6,88,88,8888,12,0,0,39.99359167,39,59,36.93,3,-83.1183,83,7,5.88,2,103,1,1,38,138,1,0,2,0,1,1,0,0,I-270,34,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,1,9,8,0,0,0,1,0,1,0,1,99999
39,211,1,1,3,7,307,1,1800,49,4092016,9,2,57,4,20,0,0,257,2016,7,3,38,338,30,0,0,39.95636111,39,57,22.9,3,-82.90848889,82,54,30.56,0,184,1,2,58,258,1,0,1,0,0,4,0,0,US-40 MAIN ST,27,110,1,4092016,9,3,8,4,308,2016,996,0,0,3,0,0,7,4,9,8,0,0,0,1,0,0,2,1,11
39,211,1,2,3,7,307,1,1800,49,4092016,9,2,57,4,20,0,0,257,2016,7,3,38,338,30,0,0,39.95636111,39,57,22.9,3,-82.90848889,82,54,30.56,0,184,1,2,58,258,1,0,1,0,0,4,0,0,US-40 MAIN ST,23,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,3,9,8,0,0,0,2,8,8,0,1,99999
39,239,1,1,0,27,27,1,1800,49,5082016,8,0,12,5,0,0,0,12,2016,1,0,46,46,12,0,0,39.99963889,39,59,58.7,3,-82.9301,82,55,48.36,6,0,0,0,18,18,1,0,2,0,0,1,0,0,N CASSADY AVE,25,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,2,9,8,0,0,0,1,0,0,0,2,99999
39,239,2,1,0,27,27,1,1800,49,5082016,8,0,12,5,0,0,0,12,2016,1,0,46,46,12,0,0,39.99963889,39,59,58.7,3,-82.9301,82,55,48.36,6,0,0,0,18,18,1,0,2,0,0,1,0,0,N CASSADY AVE,32,145,1,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,2,9,8,0,0,0,1,0,1,0,1,99999
39,239,2,2,0,27,27,1,1800,49,5082016,8,0,12,5,0,0,0,12,2016,1,0,46,46,12,0,0,39.99963889,39,59,58.7,3,-82.9301,82,55,48.36,6,0,0,0,18,18,1,0,2,0,0,1,0,0,N CASSADY AVE,32,340,1,5082016,8,0,39,5,39,2016,605,0,0,1,0,0,7,4,9,8,0,0,0,2,8,8,2,1,27
39,239,2,3,0,27,27,1,1800,49,5082016,8,0,12,5,0,0,0,12,2016,1,0,46,46,12,0,0,39.99963889,39,59,58.7,3,-82.9301,82,55,48.36,6,0,0,0,18,18,1,0,2,0,0,1,0,0,N CASSADY AVE,24,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,2,9,8,0,0,0,2,8,8,0,2,99999
39,239,2,4,0,27,27,1,1800,49,5082016,8,0,12,5,0,0,0,12,2016,1,0,46,46,12,0,0,39.99963889,39,59,58.7,3,-82.9301,82,55,48.36,6,0,0,0,18,18,1,0,2,0,0,1,0,0,N CASSADY AVE,24,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,2,9,8,0,0,0,2,8,8,0,2,99999
39,243,1,1,21,26,2126,2,0,49,4302016,30,21,19,4,0,0,0,2119,2016,7,21,50,2150,30,0,0,39.86050833,39,51,37.83,2,-83.14045278,83,8,25.63,0,0,0,21,19,2119,1,0,1,0,0,4,0,0,CR-264 BEATTY RD,18,0,1,88888888,88,88,88,88,8888,8888,1,0,0,1,0,0,0,2,9,8,0,0,0,1,0,0,0,1,99999
39,243,1,2,21,26,2126,2,0,49,4302016,30,21,19,4,0,0,0,2119,2016,7,21,50,2150,30,0,0,39.86050833,39,51,37.83,2,-83.14045278,83,8,25.63,0,0,0,21,19,2119,1,0,1,0,0,4,0,0,CR-264 BEATTY RD,17,0,1,4302016,30,22,0,4,2200,2016,996,0,0,1,0,0,7,4,9,8,0,0,0,2,8,8,1,1,41
39,245,1,1,21,16,2116,1,0,49,5052016,5,21,8,5,0,0,0,2108,2016,5,21,44,2144,12,0,0,39.88877222,39,53,19.58,2,-82.91322778,82,54,47.62,6,0,0,21,11,2111,1,0,4,0,0,1,0,0,WILLIAMS RD,51,0,1,5062016,6,2,17,5,217,2016,177,402,407,1,1,1,7,4,9,8,0,0,0,1,1,1,1,2,509
39,245,2,1,21,16,2116,1,0,49,5052016,5,21,8,5,0,0,0,2108,2016,5,21,44,2144,12,0,0,39.88877222,39,53,19.58,2,-82.91322778,82,54,47.62,6,0,0,21,11,2111,1,0,4,0,0,1,0,0,WILLIAMS RD,55,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,3,9,8,0,0,0,1,0,0,0,1,99999
39,245,3,1,21,16,2116,1,0,49,5052016,5,21,8,5,0,0,0,2108,2016,5,21,44,2144,12,0,0,39.88877222,39,53,19.58,2,-82.91322778,82,54,47.62,6,0,0,21,11,2111,1,0,4,0,0,1,0,0,WILLIAMS RD,34,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,2,9,8,0,0,0,1,0,0,0,1,99999
39,245,3,2,21,16,2116,1,0,49,5052016,5,21,8,5,0,0,0,2108,2016,5,21,44,2144,12,0,0,39.88877222,39,53,19.58,2,-82.91322778,82,54,47.62,6,0,0,21,11,2111,1,0,4,0,0,1,0,0,WILLIAMS RD,35,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,2,9,8,0,0,0,2,8,8,0,2,99999
39,245,4,1,21,16,2116,1,0,49,5052016,5,21,8,5,0,0,0,2108,2016,5,21,44,2144,12,0,0,39.88877222,39,53,19.58,2,-82.91322778,82,54,47.62,6,0,0,21,11,2111,1,0,4,0,0,1,0,0,WILLIAMS RD,27,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,254,1,1,3,5,305,1,0,49,5112016,11,2,47,5,19,0,0,247,2016,4,3,35,335,1,0,1,39.81956944,39,49,10.45,2,-83.172325,83,10,20.37,0,13,1,2,50,250,1,0,2,0,0,1,0,0,I-71,49,0,1,5112016,11,3,15,5,315,2016,417,401,996,3,1,3,7,4,9,8,0,0,0,1,0,0,1,1,28
39,254,2,1,3,5,305,1,0,49,5112016,11,2,47,5,19,0,0,247,2016,4,3,35,335,1,0,1,39.81956944,39,49,10.45,2,-83.172325,83,10,20.37,0,13,1,2,50,250,1,0,2,0,0,1,0,0,I-71,66,0,1,88888888,88,88,88,88,8888,8888,1,0,0,1,0,0,0,3,9,8,0,0,0,1,0,0,0,1,99999
39,255,0,1,15,48,1548,1,1800,49,5132016,13,15,44,5,16,0,0,1544,2016,6,15,57,1557,8,0,0,39.99356944,39,59,36.85,1,-83.00674167,83,0,24.27,0,15,1,15,45,1545,1,1,1,0,0,1,0,0,US-23 HIGH ST,54,0,1,5132016,13,16,31,5,1631,2016,996,0,0,1,0,0,7,4,9,8,0,0,0,5,0,0,1,2,47
39,255,1,1,15,48,1548,1,1800,49,5132016,13,15,44,5,16,0,0,1544,2016,6,15,57,1557,8,0,0,39.99356944,39,59,36.85,1,-83.00674167,83,0,24.27,0,15,1,15,45,1545,1,1,1,0,0,1,0,0,US-23 HIGH ST,42,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,2,99999
39,285,1,1,20,23,2023,1,1800,49,5152016,15,20,18,5,0,0,0,2018,2016,1,20,41,2041,24,0,0,39.93652222,39,56,11.48,5,-82.87864167,82,52,43.11,0,213,1,20,19,2019,1,0,1,0,0,4,0,0,I-70 E,26,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,2,9,8,0,0,0,1,0,0,0,2,99999
39,285,1,2,20,23,2023,1,1800,49,5152016,15,20,18,5,0,0,0,2018,2016,1,20,41,2041,24,0,0,39.93652222,39,56,11.48,5,-82.87864167,82,52,43.11,0,213,1,20,19,2019,1,0,1,0,0,4,0,0,I-70 E,29,20,1,5152016,15,20,18,5,2018,2016,605,0,0,1,0,0,7,4,9,8,5,0,0,2,8,8,1,1,0
39,285,1,3,20,23,2023,1,1800,49,5152016,15,20,18,5,0,0,0,2018,2016,1,20,41,2041,24,0,0,39.93652222,39,56,11.48,5,-82.87864167,82,52,43.11,0,213,1,20,19,2019,1,0,1,0,0,4,0,0,I-70 E,4,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,2,9,8,0,0,0,2,8,8,0,2,99999
39,309,1,1,13,49,1349,1,0,49,5192016,19,13,47,5,0,0,0,1347,2016,5,88,88,8888,12,0,0,40.08227778,40,4,56.2,1,-82.90868333,82,54,31.26,7,306,1,13,49,1349,1,0,2,0,1,1,0,0,I-270,46,0,1,5192016,19,13,54,5,1354,2016,1,0,0,1,0,0,7,4,9,8,0,0,0,1,0,0,1,1,7
39,309,2,1,13,49,1349,1,0,49,5192016,19,13,47,5,0,0,0,1347,2016,5,88,88,8888,12,0,0,40.08227778,40,4,56.2,1,-82.90868333,82,54,31.26,7,306,1,13,49,1349,1,0,2,0,1,1,0,0,I-270,36,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,310,1,1,23,7,2307,2,1800,49,5202016,20,22,57,5,0,0,0,2257,2016,6,23,21,2321,12,0,1,39.95798889,39,57,28.76,3,-82.98311944,82,58,59.23,2,171,1,23,0,2300,1,0,3,0,0,1,0,0,I-71,39,110,1,5202016,20,23,8,5,2308,2016,402,407,0,3,3,0,7,4,9,8,0,0,0,1,0,0,2,1,11
39,310,1,2,23,7,2307,2,1800,49,5202016,20,22,57,5,0,0,0,2257,2016,6,23,21,2321,12,0,1,39.95798889,39,57,28.76,3,-82.98311944,82,58,59.23,2,171,1,23,0,2300,1,0,3,0,0,1,0,0,I-71,39,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,3,9,8,0,0,0,2,8,8,0,2,99999
39,310,2,1,23,7,2307,2,1800,49,5202016,20,22,57,5,0,0,0,2257,2016,6,23,21,2321,12,0,1,39.95798889,39,57,28.76,3,-82.98311944,82,58,59.23,2,171,1,23,0,2300,1,0,3,0,0,1,0,0,I-71,62,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,310,3,1,23,7,2307,2,1800,49,5202016,20,22,57,5,0,0,0,2257,2016,6,23,21,2321,12,0,1,39.95798889,39,57,28.76,3,-82.98311944,82,58,59.23,2,171,1,23,0,2300,1,0,3,0,0,1,0,0,I-71,32,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,2,9,8,0,0,0,1,0,0,0,1,99999
39,333,1,1,2,44,244,1,1800,49,6102016,10,2,40,6,0,0,0,240,2016,6,88,88,8888,30,0,0,40.06300278,40,3,46.81,2,-83.16091944,83,9,39.31,0,0,1,2,34,234,1,0,1,0,0,4,0,0,CR-3 AVERY RD,25,200,1,6102016,10,2,48,6,248,2016,996,0,0,1,0,0,7,4,9,8,0,0,0,1,0,0,1,1,8
39,343,0,1,16,58,1658,10,0,49,6022016,2,16,50,6,0,0,0,1650,2016,5,17,33,1733,53,0,0,40.03979167,40,2,23.25,1,-82.95092778,82,57,3.34,0,214,1,16,58,1658,1,2,1,0,0,4,0,0,SR-3 WESTERVILLE PIKE,23,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,2,9,8,0,0,0,5,0,0,0,1,99999
39,343,0,2,16,58,1658,10,0,49,6022016,2,16,50,6,0,0,0,1650,2016,5,17,33,1733,53,0,0,40.03979167,40,2,23.25,1,-82.95092778,82,57,3.34,0,214,1,16,58,1658,1,2,1,0,0,4,0,0,SR-3 WESTERVILLE PIKE,0,0,1,6022016,2,17,45,6,1745,2016,1,0,0,1,0,0,7,4,9,8,0,0,0,5,8,8,2,1,55
39,343,1,1,16,58,1658,10,0,49,6022016,2,16,50,6,0,0,0,1650,2016,5,17,33,1733,53,0,0,40.03979167,40,2,23.25,1,-82.95092778,82,57,3.34,0,214,1,16,58,1658,1,2,1,0,0,4,0,0,SR-3 WESTERVILLE PIKE,31,0,1,88888888,88,88,88,88,8888,8888,1,0,0,1,0,0,0,0,9,8,0,0,0,1,0,0,0,2,99999
39,344,1,1,13,36,1336,1,0,49,6032016,3,13,27,6,0,0,0,1327,2016,6,88,88,8888,12,0,0,39.85590278,39,51,21.25,1,-82.93835,82,56,18.06,6,0,1,13,30,1330,1,0,2,0,0,1,0,0,CR-122 ALUM CREEK DR,66,0,1,88888888,88,88,88,88,8888,8888,996,0,0,1,0,0,0,0,9,8,0,0,0,1,0,0,0,2,99999
39,344,2,1,13,36,1336,1,0,49,6032016,3,13,27,6,0,0,0,1327,2016,6,88,88,8888,12,0,0,39.85590278,39,51,21.25,1,-82.93835,82,56,18.06,6,0,1,13,30,1330,1,0,2,0,0,1,0,0,CR-122 ALUM CREEK DR,41,0,1,6032016,3,13,36,6,1336,2016,1,0,0,1,0,0,7,4,9,8,0,0,0,1,0,0,1,1,9
39,350,1,1,20,27,2027,1,1800,49,6102016,10,20,19,6,0,0,0,2019,2016,6,88,88,8888,30,0,0,39.9244,39,55,27.84,1,-82.92226111,82,55,20.14,0,0,0,20,21,2021,1,0,1,0,0,4,0,0,COLLEGE AVE,32,0,1,6102016,10,20,31,6,2031,2016,300,996,177,3,3,1,7,4,9,8,0,0,0,1,0,0,1,1,12
39,369,1,1,2,33,233,1,1800,49,6202016,20,2,25,6,0,0,0,225,2016,2,2,43,243,21,0,0,39.98508889,39,59,6.32,3,-82.95593056,82,57,21.35,0,0,0,2,28,228,1,0,1,0,0,4,0,0,E 5TH AVE,38,996,0,6202016,20,2,29,6,229,2016,0,0,0,0,0,0,7,4,9,8,0,0,0,1,0,0,2,1,4
39,381,1,1,19,11,1911,1,0,49,6182016,18,19,2,6,0,0,0,1902,2016,7,88,88,8888,12,0,1,40.07858333,40,4,42.9,1,-82.92849722,82,55,42.59,6,243,1,19,7,1907,1,0,2,0,0,1,0,0,SR-3 WESTERVILLE PIKE,48,0,1,88888888,88,88,88,88,8888,8888,1,0,0,1,0,0,0,1,9,8,0,0,0,1,0,0,0,1,99999
39,381,2,1,19,11,1911,1,0,49,6182016,18,19,2,6,0,0,0,1902,2016,7,88,88,8888,12,0,1,40.07858333,40,4,42.9,1,-82.92849722,82,55,42.59,6,243,1,19,7,1907,1,0,2,0,0,1,0,0,SR-3 WESTERVILLE PIKE,27,60,1,6182016,18,19,6,6,1906,2016,1,0,0,2,0,0,7,4,9,8,0,0,0,1,0,0,1,1,4
39,388,0,1,23,21,2321,1,1800,49,6102016,10,23,18,6,0,0,0,2318,2016,6,23,38,2338,8,0,0,39.94612222,39,56,46.04,3,-82.90227222,82,54,8.18,0,0,0,23,18,2318,1,1,1,0,0,1,0,0,CR-15 LIVINGSTON AVE,44,996,0,6242016,24,15,28,6,1528,2016,0,0,0,0,0,0,7,4,9,8,0,0,0,5,0,0,2,1,32810
39,388,1,1,23,21,2321,1,1800,49,6102016,10,23,18,6,0,0,0,2318,2016,6,23,38,2338,8,0,0,39.94612222,39,56,46.04,3,-82.90227222,82,54,8.18,0,0,0,23,18,2318,1,1,1,0,0,1,0,0,CR-15 LIVINGSTON AVE,72,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,2,99999
39,388,1,2,23,21,2321,1,1800,49,6102016,10,23,18,6,0,0,0,2318,2016,6,23,38,2338,8,0,0,39.94612222,39,56,46.04,3,-82.90227222,82,54,8.18,0,0,0,23,18,2318,1,1,1,0,0,1,0,0,CR-15 LIVINGSTON AVE,70,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,2,8,8,0,2,99999
39,405,1,1,11,9,1109,10,1800,49,6222016,22,10,54,6,0,0,0,1054,2016,4,88,88,8888,1,0,1,39.95366944,39,57,13.21,1,-82.96325,82,57,47.7,0,162,1,10,57,1057,1,0,2,0,0,1,0,0,I-70,23,0,1,6222016,22,11,1,6,1101,2016,1,0,0,1,0,0,6,4,9,8,0,0,0,1,0,0,68,1,7
39,405,2,1,11,9,1109,10,1800,49,6222016,22,10,54,6,0,0,0,1054,2016,4,88,88,8888,1,0,1,39.95366944,39,57,13.21,1,-82.96325,82,57,47.7,0,162,1,10,57,1057,1,0,2,0,0,1,0,0,I-70,62,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,1,99999
39,431,1,1,9,35,935,1,1800,49,6192016,19,9,22,6,0,0,0,922,2016,1,10,0,1000,12,0,0,39.96673056,39,58,0.23,1,-83.0236,83,1,24.96,6,154,1,9,30,930,1,0,2,0,1,1,0,0,US-33 DUBLIN RD,58,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,2,9,8,0,0,0,1,0,0,0,1,99999
39,431,2,1,9,35,935,1,1800,49,6192016,19,9,22,6,0,0,0,922,2016,1,10,0,1000,12,0,0,39.96673056,39,58,0.23,1,-83.0236,83,1,24.96,6,154,1,9,30,930,1,0,2,0,1,1,0,0,US-33 DUBLIN RD,24,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,3,9,8,0,0,0,1,0,0,0,2,99999
39,431,2,2,9,35,935,1,1800,49,6192016,19,9,22,6,0,0,0,922,2016,1,10,0,1000,12,0,0,39.96673056,39,58,0.23,1,-83.0236,83,1,24.96,6,154,1,9,30,930,1,0,2,0,1,1,0,0,US-33 DUBLIN RD,25,0,1,6192016,19,9,29,6,929,2016,600,605,996,1,1,3,7,4,9,8,0,0,0,2,8,8,1,1,7
39,460,0,1,22,55,2255,1,1800,49,6292016,29,22,58,6,23,0,0,2258,2016,4,23,15,2315,8,0,0,39.91737222,39,55,2.54,2,-83.04079722,83,2,26.87,0,0,0,22,52,2252,1,1,1,0,0,1,0,0,CR-125 FRANK RD,54,0,1,6292016,29,23,15,6,2315,2016,996,0,0,1,0,0,7,4,9,8,0,0,0,5,0,0,1,1,17
39,460,1,1,22,55,2255,1,1800,49,6292016,29,22,58,6,23,0,0,2258,2016,4,23,15,2315,8,0,0,39.91737222,39,55,2.54,2,-83.04079722,83,2,26.87,0,0,0,22,52,2252,1,1,1,0,0,1,0,0,CR-125 FRANK RD,26,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,2,99999
39,460,1,2,22,55,2255,1,1800,49,6292016,29,22,58,6,23,0,0,2258,2016,4,23,15,2315,8,0,0,39.91737222,39,55,2.54,2,-83.04079722,83,2,26.87,0,0,0,22,52,2252,1,1,1,0,0,1,0,0,CR-125 FRANK RD,26,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,2,8,8,0,2,99999
39,468,1,1,1,52,152,1,1800,49,7162016,16,1,43,7,0,0,0,143,2016,7,88,88,8888,25,0,0,39.95078056,39,57,2.81,3,-82.94425,82,56,39.3,0,165,1,1,45,145,1,0,1,0,0,3,0,0,I-70,23,220,1,7162016,16,1,55,7,155,2016,402,996,407,3,3,2,7,4,5,8,0,0,0,1,0,1,2,2,12
39,493,1,1,2,10,210,1,1800,49,7022016,2,1,57,7,0,0,0,157,2016,7,88,88,8888,34,5,0,40.112075,40,6,43.47,3,-82.97760833,82,58,39.39,0,259,1,2,2,202,1,0,1,0,1,4,0,0,I-270 EXIT RAMP TO I71,48,240,1,7022016,2,2,10,7,210,2016,189,996,0,1,3,0,7,4,9,8,0,0,0,1,0,1,2,1,13
39,497,0,1,5,50,550,1,1800,49,7112016,11,5,43,7,0,0,0,543,2016,2,88,88,8888,8,0,0,39.92741111,39,55,38.68,4,-82.83131111,82,49,52.72,0,0,0,5,44,544,1,1,1,0,0,1,0,0,BRICE RD,21,0,1,7112016,11,5,54,7,554,2016,177,151,996,1,1,1,7,4,9,8,0,0,0,5,0,0,1,2,11
39,497,1,1,5,50,550,1,1800,49,7112016,11,5,43,7,0,0,0,543,2016,2,88,88,8888,8,0,0,39.92741111,39,55,38.68,4,-82.83131111,82,49,52.72,0,0,0,5,44,544,1,1,1,0,0,1,0,0,BRICE RD,999,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,9,99999
39,500,1,1,23,15,2315,1,1800,49,7202016,20,23,6,7,0,0,0,2306,2016,4,88,88,8888,12,0,0,39.95343889,39,57,12.38,3,-82.96106111,82,57,39.82,1,160,1,23,6,2306,1,0,2,0,0,1,0,0,I-70 E,25,50,1,7202016,20,23,15,7,2315,2016,996,0,0,3,0,0,7,4,9,8,0,0,0,1,0,0,1,1,9
39,500,2,1,23,15,2315,1,1800,49,7202016,20,23,6,7,0,0,0,2306,2016,4,88,88,8888,12,0,0,39.95343889,39,57,12.38,3,-82.96106111,82,57,39.82,1,160,1,23,6,2306,1,0,2,0,0,1,0,0,I-70 E,29,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,2,99999
39,511,1,1,1,52,152,10,0,49,7162016,16,1,44,7,0,0,0,144,2016,7,2,16,216,12,0,0,40.08210278,40,4,55.57,3,-82.91611667,82,54,58.02,1,152,1,1,46,146,1,0,2,0,1,1,0,0,SR-161 DUBLIN GRANVILLE RD,37,49,1,88888888,88,88,88,88,8888,8888,605,0,0,1,0,0,0,0,9,8,0,0,0,1,0,1,0,1,99999
39,511,2,1,1,52,152,10,0,49,7162016,16,1,44,7,0,0,0,144,2016,7,2,16,216,12,0,0,40.08210278,40,4,55.57,3,-82.91611667,82,54,58.02,1,152,1,1,46,146,1,0,2,0,1,1,0,0,SR-161 DUBLIN GRANVILLE RD,39,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,3,9,8,0,0,0,1,0,0,0,1,99999
39,511,2,2,1,52,152,10,0,49,7162016,16,1,44,7,0,0,0,144,2016,7,2,16,216,12,0,0,40.08210278,40,4,55.57,3,-82.91611667,82,54,58.02,1,152,1,1,46,146,1,0,2,0,1,1,0,0,SR-161 DUBLIN GRANVILLE RD,45,50,1,7162016,16,1,56,7,156,2016,996,0,0,3,0,0,7,4,9,8,0,0,0,2,8,8,1,2,12
39,525,1,1,1,2,102,10,1800,49,7232016,23,0,57,7,0,0,0,57,2016,7,88,88,8888,53,0,0,40.03343056,40,2,0.35,2,-82.914625,82,54,52.65,0,0,0,0,58,58,1,0,1,0,0,4,0,0,MCCUTCHEON RD,27,0,1,7232016,23,1,4,7,104,2016,605,0,0,1,0,0,7,4,9,7,0,0,0,1,1,0,2,1,7
39,527,1,1,21,58,2158,1,1800,49,7292016,29,21,51,7,0,0,0,2151,2016,6,22,10,2210,12,0,0,39.92825,39,55,41.7,3,-82.9252,82,55,30.72,2,219,1,21,54,2154,1,0,2,0,0,1,0,0,US-33,39,243,1,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,1,0,1,99999
39,527,1,2,21,58,2158,1,1800,49,7292016,29,21,51,7,0,0,0,2151,2016,6,22,10,2210,12,0,0,39.92825,39,55,41.7,3,-82.9252,82,55,30.72,2,219,1,21,54,2154,1,0,2,0,0,1,0,0,US-33,21,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,2,9,8,0,0,0,2,8,8,0,2,99999
39,527,2,1,21,58,2158,1,1800,49,7292016,29,21,51,7,0,0,0,2151,2016,6,22,10,2210,12,0,0,39.92825,39,55,41.7,3,-82.9252,82,55,30.72,2,219,1,21,54,2154,1,0,2,0,0,1,0,0,US-33,40,0,1,7292016,29,21,58,7,2158,2016,1,0,0,1,0,0,2,4,9,8,0,0,0,1,0,0,98,2,7
39,532,1,1,3,15,315,1,1800,49,8022016,2,3,9,8,0,0,0,309,2016,3,3,41,341,12,0,0,39.94206111,39,56,31.42,3,-82.96376111,82,57,49.54,2,0,0,3,10,310,1,0,2,0,0,1,0,0,LOCKBOURNE RD,38,190,1,8022016,2,5,29,8,529,2016,177,0,0,1,0,0,7,4,9,8,0,0,0,1,0,0,2,1,220
39,532,2,1,3,15,315,1,1800,49,8022016,2,3,9,8,0,0,0,309,2016,3,3,41,341,12,0,0,39.94206111,39,56,31.42,3,-82.96376111,82,57,49.54,2,0,0,3,10,310,1,0,2,0,0,1,0,0,LOCKBOURNE RD,19,101,1,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,1,9,8,0,0,0,1,0,1,0,2,99999
39,544,1,1,18,27,1827,1,0,49,7242016,24,18,17,7,0,0,0,1817,2016,1,18,48,1848,34,0,0,39.89590278,39,53,45.25,1,-83.19826111,83,11,53.74,0,0,0,18,19,1819,1,0,1,0,0,4,0,0,CR-11 ALKIRE RD,51,0,1,7242016,24,19,26,7,1926,2016,1,0,0,1,0,0,7,4,9,8,0,0,0,1,0,0,1,2,109
39,607,1,1,14,35,1435,1,2270,49,8072016,7,14,29,8,0,0,0,1429,2016,1,88,88,8888,43,0,0,40.09883889,40,5,55.82,1,-83.10908056,83,6,32.69,0,44,1,14,31,1431,1,0,1,0,0,4,0,0,US-33,45,0,1,8072016,7,14,47,8,1447,2016,996,0,0,3,0,0,7,4,9,8,0,0,0,1,8,8,1,1,18
39,608,1,1,11,38,1138,1,0,49,8122016,12,11,24,8,0,0,0,1124,2016,6,11,55,1155,42,0,0,39.87556111,39,52,32.02,1,-83.00738056,83,0,26.57,0,527,1,11,27,1127,1,0,1,0,1,8,0,0,I-270,55,996,0,8202016,20,17,37,8,1737,2016,0,0,0,0,0,0,7,4,9,8,0,0,0,1,0,0,1,1,19813
39,610,1,1,0,2,2,10,0,49,8142016,14,23,51,8,0,0,0,2351,2016,1,0,28,28,24,0,0,39.87459167,39,52,28.53,3,-83.000925,83,0,3.33,0,528,1,23,55,2355,2,0,2,0,1,3,0,0,I-270,34,87,1,9122016,12,17,20,9,1720,2016,1,0,0,1,0,0,7,4,9,8,0,0,0,1,0,1,1,1,68929
39,610,2,1,0,2,2,10,0,49,8142016,14,23,51,8,0,0,0,2351,2016,1,0,28,28,24,0,0,39.87459167,39,52,28.53,3,-83.000925,83,0,3.33,0,528,1,23,55,2355,2,0,2,0,1,3,0,0,I-270,46,996,0,88888888,88,88,88,88,8888,8888,0,0,0,0,0,0,0,3,9,8,0,0,0,1,0,0,0,1,99999
